사용월,시간대,지하철역,평균배차간격,호선명,Lati,Long,승차인원수,승차혼잡도,열차운행횟수,지하철역순서,하차인원수,하차혼잡도,혼잡도
2021-11-01 오전 12:00:00,07:00:00~07:59:59,성신여대입구(돈암),4분 27초,4호선,37.59262,127.0164,45108,3222,14,17,15466,1104.714285714,3222
2021-11-01 오전 12:00:00,07:00:00~07:59:59,한성대입구(삼선교),4분 12초,4호선,37.58846,127.00622,29614,2115.285714286,14,16,16977,1212.642857143,2115.285714286
2021-11-01 오전 12:00:00,07:00:00~07:59:59,혜화,4분 12초,4호선,37.58234,127.00184,17408,1243.428571429,14,15,47625,3401.785714286,1243.428571429
2021-11-01 오전 12:00:00,07:00:00~07:59:59,동대문역사문화공원(DDP),4분 4초,4호선,37.56515,127.00787,6839,455.933333333,15,13,24968,1664.533333333,455.933333333
2021-11-01 오전 12:00:00,07:00:00~07:59:59,명동,4분 0초,4호선,37.56099,126.98633,4036,252.25,16,11,38760,2422.5,252.25
2021-11-01 오전 12:00:00,07:00:00~07:59:59,서울역,3분 45초,4호선,37.55311,126.97265,11161,697.5625,16,9,31843,1990.1875,697.5625
2021-11-01 오전 12:00:00,07:00:00~07:59:59,충무로,4분 0초,4호선,37.56124,126.99422,8304,519,16,12,51899,3243.6875,519
2021-11-01 오전 12:00:00,07:00:00~07:59:59,회현(남대문시장),3분 45초,4호선,37.55851,126.97825,4531,283.1875,16,10,46955,2934.6875,283.1875
2021-11-01 오전 12:00:00,07:00:00~07:59:59,동작(현충원),3분 24초,4호선,37.50289,126.98034,2203,129.588235294,17,4,3555,209.117647059,129.588235294
2021-11-01 오전 12:00:00,07:00:00~07:59:59,삼각지,3분 35초,4호선,37.53398,126.9725,6458,379.882352941,17,7,9241,543.588235294,379.882352941
2021-11-01 오전 12:00:00,07:00:00~07:59:59,숙대입구(갈월),3분 44초,4호선,37.54456,126.97211,15536,913.882352941,17,8,21022,1236.588235294,913.882352941
2021-11-01 오전 12:00:00,07:00:00~07:59:59,신용산,3분 35초,4호선,37.52917,126.96789,11046,649.764705882,17,6,32207,1894.529411765,649.764705882
2021-11-01 오전 12:00:00,07:00:00~07:59:59,이촌(국립중앙박물관),3분 30초,4호선,37.52231,126.97456,12024,707.294117647,17,5,13484,793.176470588,707.294117647
2021-11-01 오전 12:00:00,07:00:00~07:59:59,사당,3분 16초,4호선,37.47695,126.98165,63219,3512.166666667,18,2,20843,1157.944444444,3512.166666667
2021-11-01 오전 12:00:00,07:00:00~07:59:59,총신대입구(이수),3분 23초,4호선,37.48748,126.98223,45673,2537.388888889,18,3,16681,926.722222222,2537.388888889
2021-11-01 오전 12:00:00,08:00:00~08:59:59,남태령,5분 16초,4호선,37.46387,126.98913,3120,283.636363636,11,1,4623,420.272727273,283.636363636
2021-11-01 오전 12:00:00,08:00:00~08:59:59,길음,2분 58초,4호선,37.60341,127.02505,87568,4378.4,20,18,27820,1391,4378.4
2021-11-01 오전 12:00:00,08:00:00~08:59:59,당고개,3분 7초,4호선,37.67027,127.07907,54533,2726.65,20,26,13487,674.35,2726.65
2021-11-01 오전 12:00:00,08:00:00~08:59:59,미아사거리,2분 52초,4호선,37.61329,127.03005,106128,5306.4,20,19,33475,1673.75,5306.4
2021-11-01 오전 12:00:00,08:00:00~08:59:59,사당,3분 0초,4호선,37.47695,126.98165,87645,4382.25,20,2,35044,1752.2,4382.25
2021-11-01 오전 12:00:00,08:00:00~08:59:59,삼각지,2분 54초,4호선,37.53398,126.9725,10471,523.55,20,7,22637,1131.85,523.55
2021-11-01 오전 12:00:00,08:00:00~08:59:59,상계,3분 1초,4호선,37.66088,127.07357,78902,3945.1,20,25,19674,983.7,3945.1
2021-11-01 오전 12:00:00,08:00:00~08:59:59,창동,2분 55초,4호선,37.65317,127.04762,80591,4029.55,20,23,37267,1863.35,4029.55
2021-11-01 오전 12:00:00,08:00:00~08:59:59,총신대입구(이수),2분 52초,4호선,37.48748,126.98223,59917,2995.85,20,3,41328,2066.4,2995.85
2021-11-01 오전 12:00:00,08:00:00~08:59:59,충무로,2분 54초,4호선,37.56124,126.99422,12686,634.3,20,12,173656,8682.8,634.3
2021-11-01 오전 12:00:00,08:00:00~08:59:59,회현(남대문시장),2분 54초,4호선,37.55851,126.97825,7747,387.35,20,10,126553,6327.65,387.35
2021-11-01 오전 12:00:00,08:00:00~08:59:59,노원,3분 0초,4호선,37.65628,127.06323,57985,2761.190476190,21,24,27820,1324.761904762,2761.190476190
2021-11-01 오전 12:00:00,08:00:00~08:59:59,동대문,2분 52초,4호선,37.57094,127.0093,7319,348.523809524,21,14,78814,3753.047619048,348.523809524
2021-11-01 오전 12:00:00,08:00:00~08:59:59,동대문역사문화공원(DDP),2분 54초,4호선,37.56515,127.00787,8229,391.857142857,21,13,71304,3395.428571429,391.857142857
2021-11-01 오전 12:00:00,08:00:00~08:59:59,동작(현충원),2분 52초,4호선,37.50289,126.98034,3149,149.952380952,21,4,5524,263.047619048,149.952380952
2021-11-01 오전 12:00:00,08:00:00~08:59:59,명동,2분 54초,4호선,37.56099,126.98633,6188,294.666666667,21,11,105866,5041.238095238,294.666666667
2021-11-01 오전 12:00:00,08:00:00~08:59:59,미아(서울사이버대학),2분 51초,4호선,37.62667,127.02598,54092,2575.809523810,21,20,32391,1542.428571429,2575.809523810
2021-11-01 오전 12:00:00,08:00:00~08:59:59,서울역,2분 54초,4호선,37.55311,126.97265,15203,723.952380952,21,9,82643,3935.380952381,723.952380952
2021-11-01 오전 12:00:00,08:00:00~08:59:59,성신여대입구(돈암),2분 55초,4호선,37.59262,127.0164,54968,2617.523809524,21,17,35113,1672.047619048,2617.523809524
2021-11-01 오전 12:00:00,08:00:00~08:59:59,수유(강북구청),2분 55초,4호선,37.63805,127.02573,126591,6028.142857143,21,21,56129,2672.809523810,6028.142857143
2021-11-01 오전 12:00:00,08:00:00~08:59:59,숙대입구(갈월),2분 52초,4호선,37.54456,126.97211,25380,1208.571428571,21,8,51912,2472,1208.571428571
2021-11-01 오전 12:00:00,08:00:00~08:59:59,신용산,2분 54초,4호선,37.52917,126.96789,17080,813.333333333,21,6,92758,4417.047619048,813.333333333
2021-11-01 오전 12:00:00,08:00:00~08:59:59,쌍문,2분 58초,4호선,37.64863,127.03471,133931,6377.666666667,21,22,28032,1334.857142857,6377.666666667
2021-11-01 오전 12:00:00,08:00:00~08:59:59,이촌(국립중앙박물관),2분 54초,4호선,37.52231,126.97456,16892,804.380952381,21,5,26006,1238.380952381,804.380952381
2021-11-01 오전 12:00:00,08:00:00~08:59:59,한성대입구(삼선교),2분 54초,4호선,37.58846,127.00622,39049,1859.476190476,21,16,29999,1428.523809524,1859.476190476
2021-11-01 오전 12:00:00,08:00:00~08:59:59,혜화,2분 54초,4호선,37.58234,127.00184,21664,1031.619047619,21,15,117041,5573.380952381,1031.619047619
2021-11-01 오전 12:00:00,09:00:00~09:59:59,남태령,6분 52초,4호선,37.46387,126.98913,2555,319.375,8,1,1934,241.75,319.375
2021-11-01 오전 12:00:00,09:00:00~09:59:59,동대문역사문화공원(DDP),3분 31초,4호선,37.56515,127.00787,7477,467.3125,16,13,38086,2380.375,467.3125
2021-11-01 오전 12:00:00,09:00:00~09:59:59,동작(현충원),3분 46초,4호선,37.50289,126.98034,2452,153.25,16,4,3543,221.4375,153.25
2021-11-01 오전 12:00:00,09:00:00~09:59:59,사당,3분 46초,4호선,37.47695,126.98165,63442,3965.125,16,2,27140,1696.25,3965.125
2021-11-01 오전 12:00:00,09:00:00~09:59:59,서울역,3분 37초,4호선,37.55311,126.97265,11135,695.9375,16,9,43194,2699.625,695.9375
2021-11-01 오전 12:00:00,09:00:00~09:59:59,숙대입구(갈월),3분 41초,4호선,37.54456,126.97211,17440,1090,16,8,29770,1860.625,1090
2021-11-01 오전 12:00:00,09:00:00~09:59:59,이촌(국립중앙박물관),3분 37초,4호선,37.52231,126.97456,11140,696.25,16,5,15892,993.25,696.25
2021-11-01 오전 12:00:00,09:00:00~09:59:59,총신대입구(이수),3분 46초,4호선,37.48748,126.98223,36187,2261.6875,16,3,30671,1916.9375,2261.6875
2021-11-01 오전 12:00:00,09:00:00~09:59:59,동대문,3분 30초,4호선,37.57094,127.0093,11709,688.764705882,17,14,66629,3919.352941176,688.764705882
2021-11-01 오전 12:00:00,09:00:00~09:59:59,명동,3분 35초,4호선,37.56099,126.98633,7228,425.176470588,17,11,65491,3852.411764706,425.176470588
2021-11-01 오전 12:00:00,09:00:00~09:59:59,미아(서울사이버대학),3분 15초,4호선,37.62667,127.02598,31877,1875.117647059,17,20,18944,1114.352941176,1875.117647059
2021-11-01 오전 12:00:00,09:00:00~09:59:59,삼각지,3분 37초,4호선,37.53398,126.9725,6196,364.470588235,17,7,11017,648.058823529,364.470588235
2021-11-01 오전 12:00:00,09:00:00~09:59:59,신용산,3분 35초,4호선,37.52917,126.96789,12790,752.352941176,17,6,68388,4022.823529412,752.352941176
2021-11-01 오전 12:00:00,09:00:00~09:59:59,충무로,3분 33초,4호선,37.56124,126.99422,13189,775.823529412,17,12,97303,5723.705882353,775.823529412
2021-11-01 오전 12:00:00,09:00:00~09:59:59,한성대입구(삼선교),3분 24초,4호선,37.58846,127.00622,25030,1472.352941176,17,16,23082,1357.764705882,1472.352941176
2021-11-01 오전 12:00:00,09:00:00~09:59:59,혜화,3분 24초,4호선,37.58234,127.00184,23683,1393.117647059,17,15,83278,4898.705882353,1393.117647059
2021-11-01 오전 12:00:00,09:00:00~09:59:59,회현(남대문시장),3분 35초,4호선,37.55851,126.97825,8298,488.117647059,17,10,93644,5508.470588235,488.117647059
2021-11-01 오전 12:00:00,09:00:00~09:59:59,길음,3분 16초,4호선,37.60341,127.02505,46184,2565.777777778,18,18,20660,1147.777777778,2565.777777778
2021-11-01 오전 12:00:00,09:00:00~09:59:59,노원,3분 11초,4호선,37.65628,127.06323,32931,1829.5,18,24,27583,1532.388888889,1829.5
2021-11-01 오전 12:00:00,09:00:00~09:59:59,미아사거리,3분 21초,4호선,37.61329,127.03005,60402,3355.666666667,18,19,31226,1734.777777778,3355.666666667
2021-11-01 오전 12:00:00,09:00:00~09:59:59,성신여대입구(돈암),3분 23초,4호선,37.59262,127.0164,34073,1892.944444444,18,17,26247,1458.166666667,1892.944444444
2021-11-01 오전 12:00:00,09:00:00~09:59:59,수유(강북구청),3분 13초,4호선,37.63805,127.02573,74867,4159.277777778,18,21,38989,2166.055555556,4159.277777778
2021-11-01 오전 12:00:00,09:00:00~09:59:59,당고개,3분 6초,4호선,37.67027,127.07907,31860,1676.842105263,19,26,11707,616.157894737,1676.842105263
2021-11-01 오전 12:00:00,09:00:00~09:59:59,상계,3분 9초,4호선,37.66088,127.07357,42047,2213,19,25,15845,833.947368421,2213
2021-11-01 오전 12:00:00,09:00:00~09:59:59,쌍문,3분 11초,4호선,37.64863,127.03471,75184,3957.052631579,19,22,19792,1041.684210526,3957.052631579
2021-11-01 오전 12:00:00,09:00:00~09:59:59,창동,3분 14초,4호선,37.65317,127.04762,49118,2585.157894737,19,23,29679,1562.052631579,2585.157894737
2021-11-01 오전 12:00:00,10:00:00~10:59:59,남태령,9분 50초,4호선,37.46387,126.98913,2027,337.833333333,6,1,1362,227,337.833333333
2021-11-01 오전 12:00:00,10:00:00~10:59:59,사당,4분 51초,4호선,37.47695,126.98165,38462,3496.545454545,11,2,22080,2007.272727273,3496.545454545
2021-11-01 오전 12:00:00,10:00:00~10:59:59,동작(현충원),4분 55초,4호선,37.50289,126.98034,2317,193.083333333,12,4,3331,277.583333333,193.083333333
2021-11-01 오전 12:00:00,10:00:00~10:59:59,삼각지,4분 47초,4호선,37.53398,126.9725,4200,350,12,7,7292,607.666666667,350
2021-11-01 오전 12:00:00,10:00:00~10:59:59,신용산,5분 0초,4호선,37.52917,126.96789,10928,910.666666667,12,6,28433,2369.416666667,910.666666667
2021-11-01 오전 12:00:00,10:00:00~10:59:59,이촌(국립중앙박물관),5분 0초,4호선,37.52231,126.97456,8431,702.583333333,12,5,11016,918,702.583333333
2021-11-01 오전 12:00:00,10:00:00~10:59:59,총신대입구(이수),4분 55초,4호선,37.48748,126.98223,26174,2181.166666667,12,3,23149,1929.083333333,2181.166666667
2021-11-01 오전 12:00:00,10:00:00~10:59:59,명동,4분 32초,4호선,37.56099,126.98633,8962,689.384615385,13,11,37856,2912,689.384615385
2021-11-01 오전 12:00:00,10:00:00~10:59:59,서울역,4분 32초,4호선,37.55311,126.97265,9294,714.923076923,13,9,22460,1727.692307692,714.923076923
2021-11-01 오전 12:00:00,10:00:00~10:59:59,성신여대입구(돈암),4분 18초,4호선,37.59262,127.0164,25532,1964,13,17,21858,1681.384615385,1964
2021-11-01 오전 12:00:00,10:00:00~10:59:59,숙대입구(갈월),4분 36초,4호선,37.54456,126.97211,13634,1048.769230769,13,8,17087,1314.384615385,1048.769230769
2021-11-01 오전 12:00:00,10:00:00~10:59:59,충무로,4분 25초,4호선,37.56124,126.99422,13880,1067.692307692,13,12,49684,3821.846153846,1067.692307692
2021-11-01 오전 12:00:00,10:00:00~10:59:59,회현(남대문시장),4분 32초,4호선,37.55851,126.97825,12314,947.230769231,13,10,70457,5419.769230769,947.230769231
2021-11-01 오전 12:00:00,10:00:00~10:59:59,길음,4분 17초,4호선,37.60341,127.02505,30887,2206.214285714,14,18,17342,1238.714285714,2206.214285714
2021-11-01 오전 12:00:00,10:00:00~10:59:59,동대문,4분 23초,4호선,37.57094,127.0093,16500,1178.571428571,14,14,52150,3725,1178.571428571
2021-11-01 오전 12:00:00,10:00:00~10:59:59,동대문역사문화공원(DDP),4분 23초,4호선,37.56515,127.00787,8975,641.071428571,14,13,24308,1736.285714286,641.071428571
2021-11-01 오전 12:00:00,10:00:00~10:59:59,미아사거리,4분 8초,4호선,37.61329,127.03005,40302,2878.714285714,14,19,27211,1943.642857143,2878.714285714
2021-11-01 오전 12:00:00,10:00:00~10:59:59,수유(강북구청),4분 8초,4호선,37.63805,127.02573,50974,3641,14,21,29465,2104.642857143,3641
2021-11-01 오전 12:00:00,10:00:00~10:59:59,쌍문,4분 8초,4호선,37.64863,127.03471,49393,3528.071428571,14,22,18652,1332.285714286,3528.071428571
2021-11-01 오전 12:00:00,10:00:00~10:59:59,창동,4분 0초,4호선,37.65317,127.04762,38787,2770.5,14,23,26304,1878.857142857,2770.5
2021-11-01 오전 12:00:00,10:00:00~10:59:59,한성대입구(삼선교),4분 21초,4호선,37.58846,127.00622,18460,1318.571428571,14,16,17309,1236.357142857,1318.571428571
2021-11-01 오전 12:00:00,10:00:00~10:59:59,혜화,4분 21초,4호선,37.58234,127.00184,29523,2108.785714286,14,15,57591,4113.642857143,2108.785714286
2021-11-01 오전 12:00:00,10:00:00~10:59:59,노원,4분 0초,4호선,37.65628,127.06323,24937,1662.466666667,15,24,22107,1473.8,1662.466666667
2021-11-01 오전 12:00:00,10:00:00~10:59:59,당고개,3분 54초,4호선,37.67027,127.07907,21488,1432.533333333,15,26,11587,772.466666667,1432.533333333
2021-11-01 오전 12:00:00,10:00:00~10:59:59,미아(서울사이버대학),4분 12초,4호선,37.62667,127.02598,22460,1497.333333333,15,20,14342,956.133333333,1497.333333333
2021-11-01 오전 12:00:00,10:00:00~10:59:59,상계,4분 0초,4호선,37.66088,127.07357,29345,1956.333333333,15,25,15116,1007.733333333,1956.333333333
2021-11-01 오전 12:00:00,11:00:00~11:59:59,남태령,11분 48초,4호선,37.46387,126.98913,2042,408.4,5,1,1195,239,408.4
2021-11-01 오전 12:00:00,11:00:00~11:59:59,동작(현충원),5분 54초,4호선,37.50289,126.98034,2493,249.3,10,4,2684,268.4,249.3
2021-11-01 오전 12:00:00,11:00:00~11:59:59,신용산,5분 39초,4호선,37.52917,126.96789,14522,1452.2,10,6,21299,2129.9,1452.2
2021-11-01 오전 12:00:00,11:00:00~11:59:59,이촌(국립중앙박물관),5분 39초,4호선,37.52231,126.97456,8853,885.3,10,5,11264,1126.4,885.3
2021-11-01 오전 12:00:00,11:00:00~11:59:59,길음,5분 24초,4호선,37.60341,127.02505,25965,2360.454545455,11,18,19132,1739.272727273,2360.454545455
2021-11-01 오전 12:00:00,11:00:00~11:59:59,노원,5분 16초,4호선,37.65628,127.06323,24002,2182,11,24,21940,1994.545454545,2182
2021-11-01 오전 12:00:00,11:00:00~11:59:59,당고개,5분 16초,4호선,37.67027,127.07907,18699,1699.909090909,11,26,11011,1001,1699.909090909
2021-11-01 오전 12:00:00,11:00:00~11:59:59,동대문,5분 30초,4호선,37.57094,127.0093,23022,2092.909090909,11,14,46944,4267.636363636,2092.909090909
2021-11-01 오전 12:00:00,11:00:00~11:59:59,동대문역사문화공원(DDP),5분 30초,4호선,37.56515,127.00787,12500,1136.363636364,11,13,22000,2000,1136.363636364
2021-11-01 오전 12:00:00,11:00:00~11:59:59,명동,5분 32초,4호선,37.56099,126.98633,14792,1344.727272727,11,11,37465,3405.909090909,1344.727272727
2021-11-01 오전 12:00:00,11:00:00~11:59:59,미아(서울사이버대학),5분 24초,4호선,37.62667,127.02598,20143,1831.181818182,11,20,15284,1389.454545455,1831.181818182
2021-11-01 오전 12:00:00,11:00:00~11:59:59,미아사거리,5분 24초,4호선,37.61329,127.03005,37599,3418.090909091,11,19,27723,2520.272727273,3418.090909091
2021-11-01 오전 12:00:00,11:00:00~11:59:59,사당,5분 49초,4호선,37.47695,126.98165,32230,2930,11,2,25939,2358.090909091,2930
2021-11-01 오전 12:00:00,11:00:00~11:59:59,삼각지,5분 35초,4호선,37.53398,126.9725,4464,405.818181818,11,7,7872,715.636363636,405.818181818
2021-11-01 오전 12:00:00,11:00:00~11:59:59,상계,5분 16초,4호선,37.66088,127.07357,25828,2348,11,25,15443,1403.909090909,2348
2021-11-01 오전 12:00:00,11:00:00~11:59:59,서울역,5분 32초,4호선,37.55311,126.97265,11045,1004.090909091,11,9,20259,1841.727272727,1004.090909091
2021-11-01 오전 12:00:00,11:00:00~11:59:59,성신여대입구(돈암),5분 24초,4호선,37.59262,127.0164,25373,2306.636363636,11,17,25380,2307.272727273,2306.636363636
2021-11-01 오전 12:00:00,11:00:00~11:59:59,숙대입구(갈월),5분 35초,4호선,37.54456,126.97211,14813,1346.636363636,11,8,15801,1436.454545455,1346.636363636
2021-11-01 오전 12:00:00,11:00:00~11:59:59,쌍문,5분 19초,4호선,37.64863,127.03471,41353,3759.363636364,11,22,20066,1824.181818182,3759.363636364
2021-11-01 오전 12:00:00,11:00:00~11:59:59,총신대입구(이수),5분 46초,4호선,37.48748,126.98223,25086,2280.545454545,11,3,23646,2149.636363636,2280.545454545
2021-11-01 오전 12:00:00,11:00:00~11:59:59,충무로,5분 30초,4호선,37.56124,126.99422,19674,1788.545454545,11,12,39946,3631.454545455,1788.545454545
2021-11-01 오전 12:00:00,11:00:00~11:59:59,한성대입구(삼선교),5분 27초,4호선,37.58846,127.00622,17884,1625.818181818,11,16,17531,1593.727272727,1625.818181818
2021-11-01 오전 12:00:00,11:00:00~11:59:59,혜화,5분 27초,4호선,37.58234,127.00184,35686,3244.181818182,11,15,53108,4828,3244.181818182
2021-11-01 오전 12:00:00,11:00:00~11:59:59,회현(남대문시장),5분 32초,4호선,37.55851,126.97825,21921,1992.818181818,11,10,61082,5552.909090909,1992.818181818
2021-11-01 오전 12:00:00,11:00:00~11:59:59,수유(강북구청),5분 22초,4호선,37.63805,127.02573,46506,3875.5,12,21,29855,2487.916666667,3875.5
2021-11-01 오전 12:00:00,11:00:00~11:59:59,창동,5분 17초,4호선,37.65317,127.04762,35271,2939.25,12,23,26890,2240.833333333,2939.25
2021-11-01 오전 12:00:00,12:00:00~12:59:59,남태령,9분 42초,4호선,37.46387,126.98913,2022,288.857142857,7,1,1442,206,288.857142857
2021-11-01 오전 12:00:00,12:00:00~12:59:59,동대문,5분 45초,4호선,37.57094,127.0093,28199,2819.9,10,14,40713,4071.3,2819.9
2021-11-01 오전 12:00:00,12:00:00~12:59:59,동대문역사문화공원(DDP),5분 45초,4호선,37.56515,127.00787,15214,1521.4,10,13,21182,2118.2,1521.4
2021-11-01 오전 12:00:00,12:00:00~12:59:59,명동,5분 39초,4호선,37.56099,126.98633,19494,1949.4,10,11,36827,3682.7,1949.4
2021-11-01 오전 12:00:00,12:00:00~12:59:59,삼각지,5분 39초,4호선,37.53398,126.9725,5367,536.7,10,7,8015,801.5,536.7
2021-11-01 오전 12:00:00,12:00:00~12:59:59,수유(강북구청),5분 27초,4호선,37.63805,127.02573,47686,4768.6,10,21,32310,3231,4768.6
2021-11-01 오전 12:00:00,12:00:00~12:59:59,숙대입구(갈월),5분 39초,4호선,37.54456,126.97211,18012,1801.2,10,8,16327,1632.7,1801.2
2021-11-01 오전 12:00:00,12:00:00~12:59:59,총신대입구(이수),5분 48초,4호선,37.48748,126.98223,27126,2712.6,10,3,24723,2472.3,2712.6
2021-11-01 오전 12:00:00,12:00:00~12:59:59,한성대입구(삼선교),5분 39초,4호선,37.58846,127.00622,20127,2012.7,10,16,17619,1761.9,2012.7
2021-11-01 오전 12:00:00,12:00:00~12:59:59,회현(남대문시장),5분 39초,4호선,37.55851,126.97825,30438,3043.8,10,10,49368,4936.8,3043.8
2021-11-01 오전 12:00:00,12:00:00~12:59:59,길음,5분 38초,4호선,37.60341,127.02505,27420,2492.727272727,11,18,20657,1877.909090909,2492.727272727
2021-11-01 오전 12:00:00,12:00:00~12:59:59,노원,5분 30초,4호선,37.65628,127.06323,26652,2422.909090909,11,24,24949,2268.090909091,2422.909090909
2021-11-01 오전 12:00:00,12:00:00~12:59:59,당고개,5분 32초,4호선,37.67027,127.07907,18637,1694.272727273,11,26,12937,1176.090909091,1694.272727273
2021-11-01 오전 12:00:00,12:00:00~12:59:59,동작(현충원),5분 40초,4호선,37.50289,126.98034,2599,236.272727273,11,4,2439,221.727272727,236.272727273
2021-11-01 오전 12:00:00,12:00:00~12:59:59,미아(서울사이버대학),5분 38초,4호선,37.62667,127.02598,21680,1970.909090909,11,20,15312,1392,1970.909090909
2021-11-01 오전 12:00:00,12:00:00~12:59:59,미아사거리,5분 38초,4호선,37.61329,127.03005,37884,3444,11,19,29734,2703.090909091,3444
2021-11-01 오전 12:00:00,12:00:00~12:59:59,사당,5분 43초,4호선,37.47695,126.98165,34147,3104.272727273,11,2,27234,2475.818181818,3104.272727273
2021-11-01 오전 12:00:00,12:00:00~12:59:59,상계,5분 30초,4호선,37.66088,127.07357,26697,2427,11,25,17682,1607.454545455,2427
2021-11-01 오전 12:00:00,12:00:00~12:59:59,서울역,5분 38초,4호선,37.55311,126.97265,12006,1091.454545455,11,9,23669,2151.727272727,1091.454545455
2021-11-01 오전 12:00:00,12:00:00~12:59:59,성신여대입구(돈암),5분 38초,4호선,37.59262,127.0164,28946,2631.454545455,11,17,25085,2280.454545455,2631.454545455
2021-11-01 오전 12:00:00,12:00:00~12:59:59,신용산,5분 46초,4호선,37.52917,126.96789,15600,1418.181818182,11,6,21901,1991,1418.181818182
2021-11-01 오전 12:00:00,12:00:00~12:59:59,쌍문,5분 30초,4호선,37.64863,127.03471,40588,3689.818181818,11,22,23612,2146.545454545,3689.818181818
2021-11-01 오전 12:00:00,12:00:00~12:59:59,이촌(국립중앙박물관),5분 46초,4호선,37.52231,126.97456,10870,988.181818182,11,5,12634,1148.545454545,988.181818182
2021-11-01 오전 12:00:00,12:00:00~12:59:59,창동,5분 30초,4호선,37.65317,127.04762,37502,3409.272727273,11,23,31720,2883.636363636,3409.272727273
2021-11-01 오전 12:00:00,12:00:00~12:59:59,충무로,5분 38초,4호선,37.56124,126.99422,22727,2066.090909091,11,12,36400,3309.090909091,2066.090909091
2021-11-01 오전 12:00:00,12:00:00~12:59:59,혜화,5분 43초,4호선,37.58234,127.00184,35269,3206.272727273,11,15,63184,5744,3206.272727273
2021-11-01 오전 12:00:00,13:00:00~13:59:59,남태령,11분 0초,4호선,37.46387,126.98913,2107,421.4,5,1,1489,297.8,421.4
2021-11-01 오전 12:00:00,13:00:00~13:59:59,길음,5분 39초,4호선,37.60341,127.02505,26385,2638.5,10,18,23337,2333.7,2638.5
2021-11-01 오전 12:00:00,13:00:00~13:59:59,미아(서울사이버대학),5분 36초,4호선,37.62667,127.02598,20711,2071.1,10,20,16873,1687.3,2071.1
2021-11-01 오전 12:00:00,13:00:00~13:59:59,사당,5분 30초,4호선,37.47695,126.98165,34392,3439.2,10,2,25825,2582.5,3439.2
2021-11-01 오전 12:00:00,13:00:00~13:59:59,상계,5분 48초,4호선,37.66088,127.07357,24036,2403.6,10,25,19273,1927.3,2403.6
2021-11-01 오전 12:00:00,13:00:00~13:59:59,서울역,5분 39초,4호선,37.55311,126.97265,11988,1198.8,10,9,23629,2362.9,1198.8
2021-11-01 오전 12:00:00,13:00:00~13:59:59,신용산,5분 30초,4호선,37.52917,126.96789,18018,1801.8,10,6,22668,2266.8,1801.8
2021-11-01 오전 12:00:00,13:00:00~13:59:59,쌍문,5분 48초,4호선,37.64863,127.03471,37968,3796.8,10,22,25458,2545.8,3796.8
2021-11-01 오전 12:00:00,13:00:00~13:59:59,창동,5분 48초,4호선,37.65317,127.04762,36412,3641.2,10,23,35946,3594.6,3641.2
2021-11-01 오전 12:00:00,13:00:00~13:59:59,혜화,5분 33초,4호선,37.58234,127.00184,37702,3770.2,10,15,76358,7635.8,3770.2
2021-11-01 오전 12:00:00,13:00:00~13:59:59,노원,5분 46초,4호선,37.65628,127.06323,26448,2404.363636364,11,24,28038,2548.909090909,2404.363636364
2021-11-01 오전 12:00:00,13:00:00~13:59:59,당고개,5분 40초,4호선,37.67027,127.07907,18273,1661.181818182,11,26,12890,1171.818181818,1661.181818182
2021-11-01 오전 12:00:00,13:00:00~13:59:59,동대문,5분 32초,4호선,37.57094,127.0093,31782,2889.272727273,11,14,39088,3553.454545455,2889.272727273
2021-11-01 오전 12:00:00,13:00:00~13:59:59,동대문역사문화공원(DDP),5분 32초,4호선,37.56515,127.00787,17093,1553.909090909,11,13,21149,1922.636363636,1553.909090909
2021-11-01 오전 12:00:00,13:00:00~13:59:59,동작(현충원),5분 30초,4호선,37.50289,126.98034,2531,230.090909091,11,4,3041,276.454545455,230.090909091
2021-11-01 오전 12:00:00,13:00:00~13:59:59,명동,5분 38초,4호선,37.56099,126.98633,24780,2252.727272727,11,11,35693,3244.818181818,2252.727272727
2021-11-01 오전 12:00:00,13:00:00~13:59:59,미아사거리,5분 35초,4호선,37.61329,127.03005,38046,3458.727272727,11,19,32655,2968.636363636,3458.727272727
2021-11-01 오전 12:00:00,13:00:00~13:59:59,삼각지,5분 38초,4호선,37.53398,126.9725,6383,580.272727273,11,7,7923,720.272727273,580.272727273
2021-11-01 오전 12:00:00,13:00:00~13:59:59,성신여대입구(돈암),5분 38초,4호선,37.59262,127.0164,28798,2618,11,17,27227,2475.181818182,2618
2021-11-01 오전 12:00:00,13:00:00~13:59:59,수유(강북구청),5분 46초,4호선,37.63805,127.02573,46631,4239.181818182,11,21,37156,3377.818181818,4239.181818182
2021-11-01 오전 12:00:00,13:00:00~13:59:59,숙대입구(갈월),5분 38초,4호선,37.54456,126.97211,16721,1520.090909091,11,8,16736,1521.454545455,1520.090909091
2021-11-01 오전 12:00:00,13:00:00~13:59:59,이촌(국립중앙박물관),5분 30초,4호선,37.52231,126.97456,10717,974.272727273,11,5,13735,1248.636363636,974.272727273
2021-11-01 오전 12:00:00,13:00:00~13:59:59,총신대입구(이수),5분 30초,4호선,37.48748,126.98223,28261,2569.181818182,11,3,27633,2512.090909091,2569.181818182
2021-11-01 오전 12:00:00,13:00:00~13:59:59,충무로,5분 38초,4호선,37.56124,126.99422,28660,2605.454545455,11,12,36783,3343.909090909,2605.454545455
